date,state,deathIncrease,hospitalizedIncrease,inIcuCurrently,negativeIncrease,onVentilatorCurrently,positiveIncrease
16-05-2020,MI,32,0,532,11329,440,336
16-05-2020,MN,17,54,225,7626,0,342
16-05-2020,MO,13,0,0,4663,116,219
16-05-2020,MS,17,36,170,1331,81,322
16-05-2020,MT,0,0,0,671,0,2
16-05-2020,NC,11,0,0,6186,0,853
16-05-2020,NH,0,0,0,64,0,0
16-05-2020,NJ,114,0,1061,11068,846,1197
16-05-2020,NV,1,0,105,1470,65,95
16-05-2020,NY,174,425,2077,38250,1674,2419
16-05-2020,OH,29,79,366,0,251,520
16-05-2020,OK,3,15,73,5056,0,151
16-05-2020,OR,0,6,46,5394,19,62
16-05-2020,PR,0,0,15,0,5,26
16-05-2020,RI,10,31,66,1764,44,252
16-05-2020,SC,0,0,0,0,0,0
16-05-2020,SD,0,8,0,690,0,72
16-05-2020,TN,5,20,0,10127,0,318
16-05-2020,TX,33,0,0,24921,0,1801
16-05-2020,UT,1,12,0,3161,0,155
16-05-2020,VA,25,67,381,6543,189,1011
16-05-2020,VT,0,0,0,787,0,1
16-05-2020,WA,9,0,90,3380,0,271
16-05-2020,WI,8,41,128,5549,0,534
16-05-2020,WV,2,0,13,2441,6,16
16-05-2020,WY,0,1,0,371,0,25
15-05-2020,AK,0,1,0,655,0,1
15-05-2020,AL,9,27,0,3830,0,248
15-05-2020,AR,1,11,0,5484,9,227
15-05-2020,AZ,27,41,313,7168,222,495
15-05-2020,CA,76,0,1324,27483,0,1772
15-05-2020,CO,59,53,0,3416,0,394
15-05-2020,CT,66,0,0,5725,0,621
15-05-2020,DC,10,0,0,1205,90,135
15-05-2020,DE,11,0,0,1271,0,150
15-05-2020,FL,43,0,0,0,0,786
15-05-2020,GA,30,93,0,15170,0,823
15-05-2020,HI,0,0,0,-104,0,-1
15-05-2020,IA,18,0,130,3898,87,374
15-05-2020,ID,3,0,0,964,0,27
15-05-2020,IL,130,0,1129,24133,675,2432
15-05-2020,IN,45,0,492,4607,213,602
15-05-2020,KS,8,20,0,3546,0,418
15-05-2020,KY,2,52,220,3738,0,145
15-05-2020,LA,31,0,0,5253,132,348
15-05-2020,MA,110,107,749,10079,0,1239
15-05-2020,MD,56,126,598,3289,0,1083
15-05-2020,ME,0,4,16,0,8,38
15-05-2020,MI,47,0,532,15170,440,651
15-05-2020,MN,29,70,200,8330,0,798
15-05-2020,MO,14,0,0,7209,120,139
15-05-2020,MS,13,45,172,1179,81,318
15-05-2020,MT,0,0,0,865,0,4
15-05-2020,NC,26,0,0,11657,0,622
15-05-2020,NH,9,9,0,3272,0,165
15-05-2020,NJ,197,0,1127,10075,865,1219
15-05-2020,NV,10,0,115,2547,73,115
15-05-2020,NY,134,328,2156,36529,1774,2762
15-05-2020,OH,47,73,370,12233,260,597
15-05-2020,OK,1,5,98,5885,0,124
15-05-2020,OR,3,7,38,0,17,63
15-05-2020,PR,5,0,18,0,3,15
15-05-2020,RI,11,21,63,1700,41,232
15-05-2020,SC,9,83,0,6863,0,218
15-05-2020,SD,1,6,0,846,0,95
15-05-2020,TN,3,19,0,7168,0,271
15-05-2020,TX,56,0,0,23825,0,1347
15-05-2020,UT,2,8,0,3267,0,164
15-05-2020,VA,22,65,362,10325,195,859
15-05-2020,VT,0,0,0,621,0,1
15-05-2020,WA,8,0,114,6278,0,312
15-05-2020,WI,11,38,125,6059,0,475
15-05-2020,WV,2,0,15,2209,8,14
15-05-2020,WY,0,1,0,578,0,15
14-05-2020,AK,0,1,0,1108,0,5
14-05-2020,AL,18,33,0,5262,0,351
14-05-2020,AR,2,12,0,2531,13,72
14-05-2020,AZ,30,52,323,6090,201,498
14-05-2020,CA,98,0,1324,37036,0,2023
14-05-2020,CO,29,54,0,3148,0,363
14-05-2020,CT,94,1557,0,6010,0,609
14-05-2020,DC,8,0,0,1189,90,152
14-05-2020,DE,11,0,0,1833,0,271
14-05-2020,FL,50,158,0,13266,0,792
14-05-2020,GA,22,86,0,11451,0,526
14-05-2020,HI,0,0,0,513,0,3
14-05-2020,IA,12,0,134,3189,93,386
14-05-2020,ID,0,-2,0,595,0,31
14-05-2020,IL,136,0,1132,19439,689,3239
14-05-2020,IN,27,0,488,5576,217,580
14-05-2020,KS,0,0,0,0,0,0
14-05-2020,KY,5,10,215,6534,0,227
14-05-2020,LA,36,0,0,8857,140,827
14-05-2020,MA,167,175,781,12644,0,1685
14-05-2020,MD,54,149,569,3789,0,1091
14-05-2020,ME,3,3,18,0,7,50
14-05-2020,MI,46,0,653,16415,515,578
14-05-2020,MN,25,64,203,5941,0,793
14-05-2020,MO,20,0,0,2793,115,175
14-05-2020,MS,15,51,131,4885,72,393
14-05-2020,MT,0,0,0,697,0,0
14-05-2020,NC,18,0,0,8120,0,691
14-05-2020,NH,8,7,0,1899,0,60
14-05-2020,NJ,252,0,1157,9102,898,1157
14-05-2020,NV,3,0,126,2707,75,105
14-05-2020,NY,157,446,2223,37460,1846,2390
14-05-2020,OH,51,100,360,6862,253,636
14-05-2020,OK,6,10,102,2946,0,110
14-05-2020,OR,4,5,38,6251,17,130
14-05-2020,PR,2,0,18,0,5,9
14-05-2020,RI,6,23,65,1927,42,228
14-05-2020,SC,16,0,0,9133,0,262
14-05-2020,SD,4,9,0,569,0,60
14-05-2020,TN,14,47,0,9071,0,329
14-05-2020,TX,58,0,0,25779,0,1448
14-05-2020,UT,0,5,0,2931,0,129
14-05-2020,VA,28,72,355,4371,201,1067
14-05-2020,VT,0,0,0,703,0,1
14-05-2020,WA,13,0,111,6102,0,251
14-05-2020,WI,13,31,120,5487,0,420
14-05-2020,WV,2,0,9,2004,5,29
14-05-2020,WY,0,0,0,345,0,13
13-05-2020,AK,0,0,0,687,0,1
13-05-2020,AL,20,30,0,2847,0,307
13-05-2020,AR,0,12,0,2771,12,0
13-05-2020,AZ,32,39,292,4468,191,440
13-05-2020,CA,87,0,1314,30463,0,1759
13-05-2020,CO,53,40,0,2951,0,318
13-05-2020,CT,84,0,0,3997,0,522
13-05-2020,DC,14,0,0,509,82,99
13-05-2020,DE,17,0,0,1251,0,211
13-05-2020,FL,49,181,0,14680,0,799
13-05-2020,GA,44,129,0,11028,0,697
13-05-2020,HI,0,0,0,425,0,1
13-05-2020,IA,17,0,133,4054,101,377
13-05-2020,ID,-1,4,0,390,0,33
13-05-2020,IL,191,0,1208,15991,714,1677
13-05-2020,IN,41,0,481,3227,217,346
13-05-2020,KS,6,44,0,3167,0,352
13-05-2020,KY,10,58,215,6434,0,176
13-05-2020,LA,34,0,0,9280,147,612
13-05-2020,MA,174,190,794,7371,0,1165
13-05-2020,MD,47,117,572,3320,0,751
13-05-2020,ME,1,2,20,0,7,38
13-05-2020,MI,44,0,693,18541,525,817
13-05-2020,MN,24,52,199,6568,0,729
13-05-2020,MO,18,0,0,2710,129,136
13-05-2020,MS,8,34,150,2174,79,182
13-05-2020,MT,0,0,0,816,0,1
13-05-2020,NC,20,0,0,7743,0,470
13-05-2020,NE,3,0,81,1662,56,120
13-05-2020,NH,9,1,0,1576,0,79
13-05-2020,NJ,202,0,1226,7573,928,833
13-05-2020,NV,5,0,121,2514,64,83
13-05-2020,NY,168,519,2308,31618,1908,2176
13-05-2020,OH,47,79,353,7652,244,471
13-05-2020,OK,0,20,93,12896,0,120
13-05-2020,OR,0,0,39,0,25,0
13-05-2020,RI,18,21,68,1924,48,196
13-05-2020,SC,0,0,0,0,0,0
13-05-2020,SD,0,10,0,578,0,69
13-05-2020,TN,8,25,0,8834,0,259
13-05-2020,TX,25,0,0,24397,0,1355
13-05-2020,UT,2,18,0,3895,0,188
13-05-2020,VA,36,125,374,5117,202,946
13-05-2020,VT,0,0,0,490,0,2
13-05-2020,WA,17,0,114,5836,0,294
13-05-2020,WI,3,31,122,4363,0,318
13-05-2020,WV,1,0,11,1584,6,27
13-05-2020,WY,0,0,0,0,0,13
12-05-2020,AK,0,0,0,1279,0,2
12-05-2020,AL,28,31,0,3473,0,301
12-05-2020,AR,1,5,0,1284,12,130
12-05-2020,AZ,20,42,318,6022,204,356
12-05-2020,CA,77,0,1349,40030,0,1443
12-05-2020,CO,22,32,0,2315,0,278
12-05-2020,CT,33,0,0,5348,0,568
12-05-2020,DC,8,0,0,693,82,96
12-05-2020,DE,10,0,0,1187,0,176
12-05-2020,FL,44,196,0,17606,0,606
12-05-2020,GA,20,115,0,10183,0,708
12-05-2020,HI,0,0,0,254,0,2
12-05-2020,IA,18,0,143,2957,101,539
12-05-2020,ID,3,3,0,533,0,30
12-05-2020,IL,142,0,1215,25252,730,4014
12-05-2020,IN,38,0,472,3322,212,500
12-05-2020,KS,0,0,0,0,0,0
12-05-2020,KY,7,10,220,16864,0,237
12-05-2020,LA,39,0,0,6947,146,235
12-05-2020,MA,33,110,818,5898,0,870
12-05-2020,MD,46,104,590,4035,0,688
12-05-2020,ME,0,2,17,0,8,15
12-05-2020,MI,49,0,693,13408,525,1637
12-05-2020,MN,23,83,199,3349,0,664
12-05-2020,MO,36,0,0,5588,140,88
12-05-2020,MS,22,36,146,1573,75,234
12-05-2020,MT,0,1,0,461,0,2
12-05-2020,NC,27,0,0,6078,0,301
12-05-2020,NE,2,0,81,1447,56,257
12-05-2020,NH,0,0,0,678,0,0
12-05-2020,NJ,212,0,1306,6329,982,813
12-05-2020,NY,205,295,2375,19033,1964,1430
12-05-2020,OH,79,126,401,6728,270,473
12-05-2020,OK,4,0,83,0,0,119
12-05-2020,OR,3,3,40,2041,23,58
12-05-2020,RI,14,27,72,1551,53,219
12-05-2020,SC,24,86,0,8409,0,274
12-05-2020,SD,5,8,0,570,0,49
12-05-2020,TN,14,19,0,9980,0,567
12-05-2020,TX,33,0,0,23534,0,1179
12-05-2020,UT,5,18,0,2749,0,70
12-05-2020,VA,41,95,364,3982,201,730
12-05-2020,VT,0,0,0,294,0,1
12-05-2020,WA,14,0,94,5856,0,61
12-05-2020,WI,9,31,115,4715,0,211
12-05-2020,WY,0,1,0,2981,0,6
11-05-2020,AL,8,16,0,1791,0,232
11-05-2020,AR,6,9,0,3215,11,287
11-05-2020,AZ,6,41,297,5826,201,261
11-05-2020,CA,25,0,1329,34974,0,1259
11-05-2020,CO,16,32,0,-113,0,176
11-05-2020,CT,41,0,0,2105,0,211
11-05-2020,DC,5,0,0,574,82,117
11-05-2020,DE,12,0,0,771,0,118
11-05-2020,FL,14,54,0,21723,0,383
11-05-2020,GA,36,18,0,7255,0,486
11-05-2020,HI,0,0,0,412,0,1
11-05-2020,IA,6,0,152,3204,107,414
11-05-2020,ID,0,0,0,0,0,0
11-05-2020,IL,53,0,1248,11175,730,1266
11-05-2020,IN,32,0,452,6158,213,501
11-05-2020,KS,1,3,0,1436,0,168
11-05-2020,KY,0,0,226,0,0,0
11-05-2020,LA,22,0,0,4743,157,215
11-05-2020,MA,129,115,813,5670,0,669
11-05-2020,MD,49,228,585,4063,0,786
11-05-2020,ME,1,1,17,0,9,26
11-05-2020,MI,58,0,685,10876,557,971
11-05-2020,MN,13,59,194,4476,0,827
11-05-2020,MO,6,0,0,0,137,74
11-05-2020,MS,5,15,132,14110,68,173
11-05-2020,NC,3,0,0,3449,0,281
11-05-2020,NH,2,5,0,1281,0,149
11-05-2020,NJ,60,0,1255,112073,970,1415
11-05-2020,NY,162,433,2450,19992,2020,1660
11-05-2020,OH,16,62,391,4972,256,696
11-05-2020,OK,2,2,93,0,0,24
11-05-2020,OR,0,8,45,819,22,68
11-05-2020,RI,8,29,73,1259,52,175
11-05-2020,SC,0,0,0,0,0,0
11-05-2020,TN,8,19,0,10849,0,559
11-05-2020,TX,12,0,0,5107,0,1000
11-05-2020,UT,1,5,0,1711,0,111
11-05-2020,VA,11,89,362,6573,194,989
11-05-2020,VT,0,0,0,620,0,0
11-05-2020,WA,10,0,110,5902,0,126
11-05-2020,WI,9,26,117,2870,0,226
10-05-2020,AL,5,12,0,1717,0,210
10-05-2020,AR,0,0,0,0,14,0
10-05-2020,AZ,4,35,300,4408,195,159
10-05-2020,CA,67,0,1328,40975,0,2119
10-05-2020,CO,4,8,0,4517,0,328
10-05-2020,CT,35,0,0,6053,0,570
10-05-2020,DC,12,0,130,1217,91,170
10-05-2020,DE,11,0,0,1573,0,170
10-05-2020,FL,6,79,0,10622,0,681
10-05-2020,GA,5,10,0,7314,0,909
10-05-2020,HI,0,0,0,1006,0,2
10-05-2020,IA,13,0,157,2410,105,288
10-05-2020,ID,0,1,0,311,0,25
10-05-2020,IL,57,0,1232,11997,709,1656
10-05-2020,IN,18,0,462,3949,205,394
10-05-2020,KS,0,22,0,2375,0,197
10-05-2020,KY,6,61,226,324,0,152
10-05-2020,LA,19,0,0,3532,161,183
10-05-2020,MA,139,66,810,10802,0,1050
10-05-2020,MD,47,23,611,2850,0,1053
10-05-2020,ME,0,1,17,0,10,28
10-05-2020,MI,45,0,674,8152,536,301
10-05-2020,MN,20,45,199,5069,0,231
10-05-2020,MO,10,0,0,6470,137,178
10-05-2020,MS,9,19,141,0,78,123
10-05-2020,NC,3,0,0,5369,0,404
10-05-2020,NH,10,4,0,1091,0,64
10-05-2020,NJ,151,0,1338,5794,994,1457
10-05-2020,NY,207,476,2488,26957,2073,2273
10-05-2020,OH,10,51,381,7808,254,384
10-05-2020,OK,2,4,93,0,0,99
10-05-2020,OR,3,3,34,1835,19,92
10-05-2020,RI,4,33,70,1502,52,186
10-05-2020,SC,1,0,0,3372,0,122
10-05-2020,TN,1,6,0,8904,0,217
10-05-2020,TX,39,0,0,11658,0,1009
10-05-2020,UT,1,14,0,2471,0,148
10-05-2020,VA,12,47,351,5021,187,885
10-05-2020,VT,0,0,0,454,0,8
10-05-2020,WA,16,0,101,1714,0,254
10-05-2020,WI,2,14,113,3228,0,292
09-05-2020,AL,13,21,0,5034,0,346
09-05-2020,AR,0,5,0,1481,14,53
09-05-2020,AZ,15,36,296,4251,186,434
09-05-2020,CA,93,0,1349,35249,0,2049
09-05-2020,CO,7,23,0,6429,0,548
09-05-2020,CT,58,0,0,2455,0,573
09-05-2020,DC,7,0,130,865,91,203
09-05-2020,DE,4,0,0,866,0,166
09-05-2020,FL,47,168,0,13588,0,765
09-05-2020,GA,23,52,0,7331,0,426
09-05-2020,IA,9,0,161,1001,106,214
09-05-2020,ID,0,0,0,509,0,27
09-05-2020,IL,108,0,1215,14292,739,2325
09-05-2020,IN,43,0,458,4972,213,586
09-05-2020,KS,5,27,0,1975,0,250
09-05-2020,KY,4,12,210,4887,0,159
09-05-2020,LA,40,0,0,9179,165,562
09-05-2020,MA,138,117,814,9104,0,1410
09-05-2020,MD,49,121,575,2792,0,1049
09-05-2020,ME,1,4,22,0,10,34
09-05-2020,MI,49,0,683,11123,539,383
09-05-2020,MN,24,63,180,4632,0,281
09-05-2020,MO,23,0,0,0,144,177
09-05-2020,MS,12,34,133,0,76,288
09-05-2020,NC,17,0,0,7257,0,492
09-05-2020,NH,7,1,0,1522,0,104
09-05-2020,NJ,177,0,1416,4816,1054,1646
09-05-2020,NY,226,555,2664,29510,2203,2715
09-05-2020,OH,25,82,368,11673,222,681
09-05-2020,OK,4,17,93,5946,0,66
09-05-2020,OR,3,14,42,2156,18,79
09-05-2020,RI,19,31,77,2266,56,286
09-05-2020,SC,14,100,0,7132,0,389
09-05-2020,TN,1,20,0,8843,0,327
09-05-2020,TX,45,0,0,21768,0,1251
09-05-2020,UT,5,10,0,3981,0,184
09-05-2020,VA,15,105,367,6350,198,854
09-05-2020,VT,0,0,0,460,0,2
09-05-2020,WA,14,0,128,2380,0,266
09-05-2020,WI,14,39,110,4670,0,372
08-05-2020,AL,26,29,0,4618,0,323
08-05-2020,AR,1,4,0,3916,14,83
08-05-2020,AZ,67,58,295,4110,197,581
08-05-2020,CA,81,0,1342,30500,0,1898
08-05-2020,CO,16,43,0,2210,0,456
08-05-2020,CT,77,0,0,3740,0,627
08-05-2020,DC,19,0,130,1014,91,245
08-05-2020,DE,12,0,0,766,0,172
08-05-2020,GA,41,100,0,9597,0,667
08-05-2020,HI,0,0,0,1074,0,3
08-05-2020,IA,12,0,164,3436,109,398
08-05-2020,ID,1,1,0,360,0,20
08-05-2020,IL,130,0,1222,17784,727,2887
08-05-2020,IN,33,4389,481,4703,219,643
08-05-2020,KS,5,21,0,2529,0,357
08-05-2020,KY,11,68,199,2600,0,195
08-05-2020,LA,19,0,0,1446,185,203
08-05-2020,MA,150,197,826,12779,0,1612
08-05-2020,MD,63,148,571,2476,0,1111
08-05-2020,ME,1,2,23,0,10,44
08-05-2020,MI,62,0,725,11958,570,618
08-05-2020,MN,26,90,198,4164,0,712
08-05-2020,MO,31,0,0,4951,143,148
08-05-2020,MS,13,36,123,0,58,404
08-05-2020,NC,20,0,0,6814,0,471
08-05-2020,NH,3,1,0,1763,0,103
08-05-2020,NJ,170,0,1439,4282,1089,1827
08-05-2020,NY,217,533,2811,28689,2295,2938
08-05-2020,OH,35,78,393,7372,274,885
08-05-2020,OK,6,0,96,2876,0,94
08-05-2020,OR,6,4,48,2409,23,73
08-05-2020,RI,11,34,71,1691,52,231
08-05-2020,SC,11,0,0,-4246,0,206
08-05-2020,TN,4,33,0,6905,0,345
08-05-2020,TX,31,0,0,22135,0,1219
08-05-2020,UT,0,12,0,4169,0,195
08-05-2020,VA,43,104,378,6021,199,772
08-05-2020,VT,0,0,0,525,0,2
08-05-2020,WA,21,0,122,5843,0,289
08-05-2020,WI,10,35,110,4230,0,409
07-05-2020,AL,9,20,0,5340,0,317
07-05-2020,AR,2,9,0,949,14,43
07-05-2020,AZ,24,48,288,4459,196,238
07-05-2020,CA,92,0,1374,32039,0,1799
07-05-2020,CO,23,571,0,2218,0,541
07-05-2020,CT,79,1631,0,3938,0,789
07-05-2020,DC,8,0,130,679,91,193
07-05-2020,DE,16,0,0,697,0,161
07-05-2020,GA,25,70,0,12423,0,743
07-05-2020,HI,0,1,0,341,0,1
07-05-2020,IA,12,0,151,2601,107,655
07-05-2020,ID,1,2,0,314,0,31
07-05-2020,IL,137,0,1253,15142,766,2641
07-05-2020,IN,37,0,487,3653,228,633
07-05-2020,KS,3,16,0,2298,0,410
07-05-2020,KY,8,13,190,17480,0,112
07-05-2020,LA,93,0,0,5842,189,253
07-05-2020,MA,132,157,852,10297,0,1696
07-05-2020,MD,60,166,584,3377,0,1211
07-05-2020,ME,0,1,16,0,11,76
07-05-2020,MI,86,0,753,11621,612,600
07-05-2020,MN,23,54,182,4197,0,818
07-05-2020,MO,22,0,0,2636,141,239
07-05-2020,MS,22,50,139,0,71,262
07-05-2020,NC,30,0,0,6207,0,639
07-05-2020,NH,19,12,0,969,0,104
07-05-2020,NJ,264,0,1470,1993,1107,1749
07-05-2020,NY,951,627,2976,30504,2425,3491
07-05-2020,OH,46,88,418,6575,279,555
07-05-2020,OK,7,32,97,3868,0,129
07-05-2020,OR,2,19,47,2475,20,77
07-05-2020,RI,18,30,82,1929,56,271
07-05-2020,SC,0,0,0,0,0,0
07-05-2020,TN,-2,45,0,9069,0,158
07-05-2020,TX,25,0,0,21460,0,968
07-05-2020,UT,3,12,0,4315,0,129
07-05-2020,VA,56,182,371,8130,203,1314
07-05-2020,VT,1,0,2,392,0,5
07-05-2020,WA,8,0,144,5249,0,259
07-05-2020,WI,12,38,107,5209,0,359
06-05-2020,AL,27,51,0,2454,0,296
06-05-2020,AR,2,0,0,4296,14,72
06-05-2020,AZ,31,52,286,3075,193,402
06-05-2020,CA,95,0,1415,26531,0,2603
06-05-2020,CO,18,67,0,4905,0,466
06-05-2020,CT,85,0,0,2430,0,374
06-05-2020,DC,13,0,130,516,91,139
06-05-2020,DE,3,0,0,1381,0,407
06-05-2020,GA,23,131,0,2269,0,985
06-05-2020,HI,0,0,0,1196,0,4
06-05-2020,IA,12,0,151,2309,103,293
06-05-2020,IL,136,0,1231,12704,780,2270
06-05-2020,IN,51,0,526,3825,281,837
06-05-2020,KS,7,5,0,1746,0,276
06-05-2020,KY,14,74,189,390,0,577
06-05-2020,LA,0,0,0,6038,187,403
06-05-2020,MA,208,249,922,4536,0,1754
06-05-2020,MD,44,160,584,2863,0,1046
06-05-2020,ME,1,4,18,2546,12,28
06-05-2020,MI,58,0,794,11472,617,634
06-05-2020,MN,30,55,180,3845,0,634
06-05-2020,MO,19,0,0,5495,134,186
06-05-2020,MS,32,40,144,0,79,217
06-05-2020,NC,25,0,0,12180,0,502
06-05-2020,NH,6,9,0,815,0,48
06-05-2020,NJ,321,0,1549,0,1146,1308
06-05-2020,NY,232,652,3098,24236,0,2786
06-05-2020,OH,90,96,407,7587,275,607
06-05-2020,OK,6,0,102,3399,0,74
06-05-2020,OR,4,14,49,1887,25,80
06-05-2020,RI,15,31,86,1937,60,342
06-05-2020,SC,22,42,0,9532,0,179
06-05-2020,TN,13,65,0,7991,0,248
06-05-2020,TX,42,0,0,21421,0,1053
06-05-2020,VA,0,73,361,0,189,0
06-05-2020,VT,0,0,2,208,0,3
06-05-2020,WA,21,0,127,6123,0,388
06-05-2020,WI,9,31,107,3859,0,366
05-05-2020,AL,17,43,0,3389,0,260
05-05-2020,AR,2,15,0,155,16,38
05-05-2020,AZ,33,57,303,2621,185,386
05-05-2020,CA,63,0,1388,30753,0,1275
05-05-2020,CO,52,81,0,515,0,457
05-05-2020,CT,138,0,0,4816,0,1334
05-05-2020,DC,6,0,130,382,91,152
05-05-2020,DE,11,0,0,487,0,83
05-05-2020,GA,66,108,0,17215,0,343
05-05-2020,HI,0,0,0,132,0,1
05-05-2020,IA,19,0,152,3000,94,408
05-05-2020,IL,176,0,1266,11017,780,2122
05-05-2020,IN,62,0,480,2011,272,526
05-05-2020,KS,1,13,0,1276,0,213
05-05-2020,KY,8,10,174,1523,0,115
05-05-2020,LA,51,0,0,6977,194,323
05-05-2020,MA,122,209,914,7897,0,1184
05-05-2020,MD,52,138,573,2399,0,709
05-05-2020,ME,4,1,18,0,12,21
05-05-2020,MI,59,0,839,10420,670,688
05-05-2020,MN,27,79,182,2525,0,641
05-05-2020,MO,19,0,0,3453,139,162
05-05-2020,MS,32,36,162,301,77,330
05-05-2020,NC,22,0,0,4953,0,408
05-05-2020,NJ,341,0,1534,8079,1169,2332
05-05-2020,NY,230,542,3281,19350,0,2239
05-05-2020,OH,79,147,402,5085,281,495
05-05-2020,OK,9,20,113,15486,0,83
05-05-2020,OR,0,10,41,1324,17,79
05-05-2020,PA,554,0,0,4427,550,865
05-05-2020,RI,14,31,89,1979,62,303
05-05-2020,SC,8,0,0,3452,0,131
05-05-2020,TN,7,13,0,7300,0,119
05-05-2020,TX,22,0,0,22902,0,1037
05-05-2020,VA,29,73,361,651,189,764
05-05-2020,VT,0,0,2,168,0,5
05-05-2020,WA,7,0,102,5867,0,85
05-05-2020,WI,13,42,91,3500,0,358
04-05-2020,AL,6,29,0,10317,0,300
04-05-2020,AR,5,11,0,1525,16,27
04-05-2020,AZ,0,46,288,3855,200,279
04-05-2020,CA,39,0,1464,30802,0,1321
04-05-2020,CO,9,39,0,1642,0,272
04-05-2020,CT,59,0,0,0,0,0
04-05-2020,DC,7,0,130,539,91,154
04-05-2020,DE,9,0,0,293,0,80
04-05-2020,GA,45,133,0,7463,0,766
04-05-2020,HI,1,1,0,916,0,0
04-05-2020,IA,4,0,143,3441,93,534
04-05-2020,IL,44,0,1232,11493,763,2341
04-05-2020,IN,18,0,483,3864,249,574
04-05-2020,KS,2,6,0,1610,0,215
04-05-2020,KY,5,108,170,509,0,251
04-05-2020,LA,95,0,0,4438,220,333
04-05-2020,MA,86,115,908,8622,0,1000
04-05-2020,MD,52,148,563,3255,0,946
04-05-2020,ME,0,3,18,0,11,20
04-05-2020,MI,81,0,839,7310,670,780
04-05-2020,MN,9,72,166,3244,0,824
04-05-2020,MO,6,0,0,8107,135,368
04-05-2020,MS,7,18,145,1757,78,327
04-05-2020,NC,8,0,0,2420,0,184
04-05-2020,NJ,62,0,1610,629,1189,1526
04-05-2020,NY,226,608,3330,18861,0,2538
04-05-2020,OH,18,40,412,4429,275,560
04-05-2020,OK,0,10,92,0,0,72
04-05-2020,OR,0,3,46,1873,21,45
04-05-2020,PA,14,0,0,4124,573,825
04-05-2020,RI,21,48,84,1569,61,291
04-05-2020,SC,0,0,0,0,0,0
04-05-2020,TN,9,8,0,6442,0,394
04-05-2020,TX,17,0,0,5972,0,784
04-05-2020,VA,24,108,348,3470,192,821
04-05-2020,WA,4,0,86,5979,0,113
04-05-2020,WI,1,13,116,2470,0,311
03-05-2020,AL,2,12,0,0,0,291
03-05-2020,AR,3,13,0,1249,20,59
03-05-2020,AZ,14,56,282,2846,192,276
03-05-2020,CA,44,0,1468,27529,0,1419
03-05-2020,CO,10,6,0,2774,0,410
03-05-2020,CT,97,0,0,1713,0,523
03-05-2020,DC,11,0,0,879,0,219
03-05-2020,DE,11,0,0,455,0,170
03-05-2020,GA,3,6,0,0,0,296
03-05-2020,HI,0,0,0,964,0,1
03-05-2020,IA,9,0,133,6309,93,528
03-05-2020,IL,59,0,1232,16423,759,2994
03-05-2020,IN,17,0,476,4080,242,638
03-05-2020,KS,3,6,0,1552,0,284
03-05-2020,KY,0,0,178,0,0,0
03-05-2020,LA,19,0,0,3102,213,200
03-05-2020,MA,158,129,904,13828,0,1824
03-05-2020,MD,49,141,565,6283,0,989
03-05-2020,ME,1,2,18,0,12,33
03-05-2020,MI,62,0,850,6648,713,357
03-05-2020,MN,24,40,155,2824,0,340
03-05-2020,MO,1,0,0,0,141,232
03-05-2020,MS,12,33,143,3009,73,109
03-05-2020,NC,2,0,0,4205,0,155
03-05-2020,NJ,155,0,1623,9727,1198,3031
03-05-2020,NY,280,826,3430,23456,0,3438
03-05-2020,OH,17,57,393,3768,255,579
03-05-2020,OK,0,0,92,0,0,121
03-05-2020,OR,5,4,50,1904,22,56
03-05-2020,PA,26,0,0,4303,562,962
03-05-2020,RI,24,36,83,1610,59,181
03-05-2020,SC,8,0,0,2435,0,137
03-05-2020,TN,1,10,0,7815,0,516
03-05-2020,TX,20,0,0,9834,0,1026
03-05-2020,VA,44,103,385,4966,193,940
03-05-2020,WA,6,0,120,1713,0,318
03-05-2020,WI,5,17,116,2427,0,307
02-05-2020,AL,9,15,0,0,0,276
02-05-2020,AR,9,0,0,1855,20,51
02-05-2020,AZ,18,47,291,2716,198,402
02-05-2020,CA,98,0,1433,30063,0,1755
02-05-2020,CO,12,46,0,2500,0,457
02-05-2020,CT,0,0,0,0,0,0
02-05-2020,DC,9,0,0,730,0,139
02-05-2020,DE,13,0,0,407,0,120
02-05-2020,GA,20,118,0,5397,0,1036
02-05-2020,HI,0,2,0,890,0,1
02-05-2020,IA,5,0,131,0,90,757
02-05-2020,IL,102,0,1250,12758,789,2450
02-05-2020,IN,54,0,487,3837,244,665
02-05-2020,KS,1,7,0,1611,0,297
02-05-2020,KY,8,36,178,866,0,171
02-05-2020,LA,23,0,0,4178,208,429
02-05-2020,MA,130,209,921,7406,0,1952
02-05-2020,MD,47,192,566,3538,0,1001
02-05-2020,ME,1,4,19,0,10,29
02-05-2020,MI,59,0,850,9906,713,432
02-05-2020,MN,24,63,135,3395,0,335
02-05-2020,MO,14,0,0,0,141,319
02-05-2020,MS,10,39,142,2698,71,229
02-05-2020,NC,21,0,0,5057,0,586
02-05-2020,NJ,225,0,1715,3240,1230,2541
02-05-2020,NY,299,718,3501,26916,0,4663
02-05-2020,OH,19,78,424,4721,267,592
02-05-2020,OK,8,28,92,0,0,103
02-05-2020,OR,1,13,49,2075,23,69
02-05-2020,PA,64,0,0,6594,571,1334
02-05-2020,RI,17,40,80,1295,54,189
02-05-2020,SC,11,0,0,2006,0,231
02-05-2020,TN,5,12,0,9374,0,770
02-05-2020,TX,31,0,0,18838,0,1293
