,date,state,deathIncrease,hospitalizedIncrease,inIcuCurrently,negativeIncrease,onVentilatorCurrently,positiveIncrease
14014,2020-05-10,IA,13,0,157.0,2410,105.0,288
14015,2020-05-10,ID,0,1,0.0,311,0.0,25
14016,2020-05-10,IL,57,0,1232.0,11997,709.0,1656
14017,2020-05-10,IN,18,0,462.0,3949,205.0,394
14018,2020-05-10,KS,0,22,0.0,2375,0.0,197
14019,2020-05-10,KY,6,61,226.0,324,0.0,152
14020,2020-05-10,LA,19,0,0.0,3532,161.0,183
14021,2020-05-10,MA,139,66,810.0,10802,0.0,1050
14022,2020-05-10,MD,47,23,611.0,2850,0.0,1053
14023,2020-05-10,ME,0,1,17.0,0,10.0,28
14024,2020-05-10,MI,45,0,674.0,8152,536.0,301
14025,2020-05-10,MN,20,45,199.0,5069,0.0,231
14026,2020-05-10,MO,10,0,0.0,6470,137.0,178
14028,2020-05-10,MS,9,19,141.0,0,78.0,123
14030,2020-05-10,NC,3,0,0.0,5369,0.0,404
14033,2020-05-10,NH,10,4,0.0,1091,0.0,64
14034,2020-05-10,NJ,151,0,1338.0,5794,994.0,1457
14037,2020-05-10,NY,207,476,2488.0,26957,2073.0,2273
14038,2020-05-10,OH,10,51,381.0,7808,254.0,384
14039,2020-05-10,OK,2,4,93.0,0,0.0,99
14040,2020-05-10,OR,3,3,34.0,1835,19.0,92
14043,2020-05-10,RI,4,33,70.0,1502,52.0,186
14044,2020-05-10,SC,1,0,0.0,3372,0.0,122
14046,2020-05-10,TN,1,6,0.0,8904,0.0,217
14047,2020-05-10,TX,39,0,0.0,11658,0.0,1009
14048,2020-05-10,UT,1,14,0.0,2471,0.0,148
14049,2020-05-10,VA,12,47,351.0,5021,187.0,885
14051,2020-05-10,VT,0,0,0.0,454,0.0,8
14052,2020-05-10,WA,16,0,101.0,1714,0.0,254
14053,2020-05-10,WI,2,14,113.0,3228,0.0,292
14057,2020-05-09,AL,13,21,0.0,5034,0.0,346
14058,2020-05-09,AR,0,5,0.0,1481,14.0,53
14060,2020-05-09,AZ,15,36,296.0,4251,186.0,434
14061,2020-05-09,CA,93,0,1349.0,35249,0.0,2049
14062,2020-05-09,CO,7,23,0.0,6429,0.0,548
14063,2020-05-09,CT,58,0,0.0,2455,0.0,573
14064,2020-05-09,DC,7,0,130.0,865,91.0,203
14065,2020-05-09,DE,4,0,0.0,866,0.0,166
14066,2020-05-09,FL,47,168,0.0,13588,0.0,765
14067,2020-05-09,GA,23,52,0.0,7331,0.0,426
14070,2020-05-09,IA,9,0,161.0,1001,106.0,214
14071,2020-05-09,ID,0,0,0.0,509,0.0,27
14072,2020-05-09,IL,108,0,1215.0,14292,739.0,2325
14073,2020-05-09,IN,43,0,458.0,4972,213.0,586
14074,2020-05-09,KS,5,27,0.0,1975,0.0,250
14075,2020-05-09,KY,4,12,210.0,4887,0.0,159
14076,2020-05-09,LA,40,0,0.0,9179,165.0,562
14077,2020-05-09,MA,138,117,814.0,9104,0.0,1410
14078,2020-05-09,MD,49,121,575.0,2792,0.0,1049
14079,2020-05-09,ME,1,4,22.0,0,10.0,34
14080,2020-05-09,MI,49,0,683.0,11123,539.0,383
14081,2020-05-09,MN,24,63,180.0,4632,0.0,281
14082,2020-05-09,MO,23,0,0.0,0,144.0,177
14084,2020-05-09,MS,12,34,133.0,0,76.0,288
14086,2020-05-09,NC,17,0,0.0,7257,0.0,492
14089,2020-05-09,NH,7,1,0.0,1522,0.0,104
14090,2020-05-09,NJ,177,0,1416.0,4816,1054.0,1646
14093,2020-05-09,NY,226,555,2664.0,29510,2203.0,2715
14094,2020-05-09,OH,25,82,368.0,11673,222.0,681
14095,2020-05-09,OK,4,17,93.0,5946,0.0,66
14096,2020-05-09,OR,3,14,42.0,2156,18.0,79
14099,2020-05-09,RI,19,31,77.0,2266,56.0,286
14100,2020-05-09,SC,14,100,0.0,7132,0.0,389
14102,2020-05-09,TN,1,20,0.0,8843,0.0,327
14103,2020-05-09,TX,45,0,0.0,21768,0.0,1251
14104,2020-05-09,UT,5,10,0.0,3981,0.0,184
14105,2020-05-09,VA,15,105,367.0,6350,198.0,854
14107,2020-05-09,VT,0,0,0.0,460,0.0,2
14108,2020-05-09,WA,14,0,128.0,2380,0.0,266
14109,2020-05-09,WI,14,39,110.0,4670,0.0,372
14113,2020-05-08,AL,26,29,0.0,4618,0.0,323
14114,2020-05-08,AR,1,4,0.0,3916,14.0,83
14116,2020-05-08,AZ,67,58,295.0,4110,197.0,581
14117,2020-05-08,CA,81,0,1342.0,30500,0.0,1898
14118,2020-05-08,CO,16,43,0.0,2210,0.0,456
14119,2020-05-08,CT,77,0,0.0,3740,0.0,627
14120,2020-05-08,DC,19,0,130.0,1014,91.0,245
14121,2020-05-08,DE,12,0,0.0,766,0.0,172
14123,2020-05-08,GA,41,100,0.0,9597,0.0,667
14125,2020-05-08,HI,0,0,0.0,1074,0.0,3
14126,2020-05-08,IA,12,0,164.0,3436,109.0,398
14127,2020-05-08,ID,1,1,0.0,360,0.0,20
14128,2020-05-08,IL,130,0,1222.0,17784,727.0,2887
14129,2020-05-08,IN,33,4389,481.0,4703,219.0,643
14130,2020-05-08,KS,5,21,0.0,2529,0.0,357
14131,2020-05-08,KY,11,68,199.0,2600,0.0,195
14132,2020-05-08,LA,19,0,0.0,1446,185.0,203
14133,2020-05-08,MA,150,197,826.0,12779,0.0,1612
14134,2020-05-08,MD,63,148,571.0,2476,0.0,1111
14135,2020-05-08,ME,1,2,23.0,0,10.0,44
14136,2020-05-08,MI,62,0,725.0,11958,570.0,618
14137,2020-05-08,MN,26,90,198.0,4164,0.0,712
14138,2020-05-08,MO,31,0,0.0,4951,143.0,148
14140,2020-05-08,MS,13,36,123.0,0,58.0,404
14142,2020-05-08,NC,20,0,0.0,6814,0.0,471
14145,2020-05-08,NH,3,1,0.0,1763,0.0,103
14146,2020-05-08,NJ,170,0,1439.0,4282,1089.0,1827
14149,2020-05-08,NY,217,533,2811.0,28689,2295.0,2938
14150,2020-05-08,OH,35,78,393.0,7372,274.0,885
14151,2020-05-08,OK,6,0,96.0,2876,0.0,94
14152,2020-05-08,OR,6,4,48.0,2409,23.0,73
14155,2020-05-08,RI,11,34,71.0,1691,52.0,231
14156,2020-05-08,SC,11,0,0.0,-4246,0.0,206
14158,2020-05-08,TN,4,33,0.0,6905,0.0,345
14159,2020-05-08,TX,31,0,0.0,22135,0.0,1219
14160,2020-05-08,UT,0,12,0.0,4169,0.0,195
14161,2020-05-08,VA,43,104,378.0,6021,199.0,772
14163,2020-05-08,VT,0,0,0.0,525,0.0,2
14164,2020-05-08,WA,21,0,122.0,5843,0.0,289
14165,2020-05-08,WI,10,35,110.0,4230,0.0,409
14169,2020-05-07,AL,9,20,0.0,5340,0.0,317
14170,2020-05-07,AR,2,9,0.0,949,14.0,43
14172,2020-05-07,AZ,24,48,288.0,4459,196.0,238
14173,2020-05-07,CA,92,0,1374.0,32039,0.0,1799
14174,2020-05-07,CO,23,571,0.0,2218,0.0,541
14175,2020-05-07,CT,79,1631,0.0,3938,0.0,789
14176,2020-05-07,DC,8,0,130.0,679,91.0,193
14177,2020-05-07,DE,16,0,0.0,697,0.0,161
14179,2020-05-07,GA,25,70,0.0,12423,0.0,743
14181,2020-05-07,HI,0,1,0.0,341,0.0,1
14182,2020-05-07,IA,12,0,151.0,2601,107.0,655
14183,2020-05-07,ID,1,2,0.0,314,0.0,31
14184,2020-05-07,IL,137,0,1253.0,15142,766.0,2641
14185,2020-05-07,IN,37,0,487.0,3653,228.0,633
14186,2020-05-07,KS,3,16,0.0,2298,0.0,410
14187,2020-05-07,KY,8,13,190.0,17480,0.0,112
14188,2020-05-07,LA,93,0,0.0,5842,189.0,253
14189,2020-05-07,MA,132,157,852.0,10297,0.0,1696
14190,2020-05-07,MD,60,166,584.0,3377,0.0,1211
14191,2020-05-07,ME,0,1,16.0,0,11.0,76
14192,2020-05-07,MI,86,0,753.0,11621,612.0,600
14193,2020-05-07,MN,23,54,182.0,4197,0.0,818
14194,2020-05-07,MO,22,0,0.0,2636,141.0,239
14196,2020-05-07,MS,22,50,139.0,0,71.0,262
14198,2020-05-07,NC,30,0,0.0,6207,0.0,639
14201,2020-05-07,NH,19,12,0.0,969,0.0,104
14202,2020-05-07,NJ,264,0,1470.0,1993,1107.0,1749
14205,2020-05-07,NY,951,627,2976.0,30504,2425.0,3491
14206,2020-05-07,OH,46,88,418.0,6575,279.0,555
14207,2020-05-07,OK,7,32,97.0,3868,0.0,129
14208,2020-05-07,OR,2,19,47.0,2475,20.0,77
14211,2020-05-07,RI,18,30,82.0,1929,56.0,271
14212,2020-05-07,SC,0,0,0.0,0,0.0,0
14214,2020-05-07,TN,-2,45,0.0,9069,0.0,158
14215,2020-05-07,TX,25,0,0.0,21460,0.0,968
14216,2020-05-07,UT,3,12,0.0,4315,0.0,129
14217,2020-05-07,VA,56,182,371.0,8130,203.0,1314
14219,2020-05-07,VT,1,0,2.0,392,0.0,5
14220,2020-05-07,WA,8,0,144.0,5249,0.0,259
14221,2020-05-07,WI,12,38,107.0,5209,0.0,359
14225,2020-05-06,AL,27,51,0.0,2454,0.0,296
14226,2020-05-06,AR,2,0,0.0,4296,14.0,72
14228,2020-05-06,AZ,31,52,286.0,3075,193.0,402
14229,2020-05-06,CA,95,0,1415.0,26531,0.0,2603
14230,2020-05-06,CO,18,67,0.0,4905,0.0,466
14231,2020-05-06,CT,85,0,0.0,2430,0.0,374
14232,2020-05-06,DC,13,0,130.0,516,91.0,139
14233,2020-05-06,DE,3,0,0.0,1381,0.0,407
14235,2020-05-06,GA,23,131,0.0,2269,0.0,985
14237,2020-05-06,HI,0,0,0.0,1196,0.0,4
14238,2020-05-06,IA,12,0,151.0,2309,103.0,293
14240,2020-05-06,IL,136,0,1231.0,12704,780.0,2270
14241,2020-05-06,IN,51,0,526.0,3825,281.0,837
14242,2020-05-06,KS,7,5,0.0,1746,0.0,276
14243,2020-05-06,KY,14,74,189.0,390,0.0,577
14244,2020-05-06,LA,0,0,0.0,6038,187.0,403
14245,2020-05-06,MA,208,249,922.0,4536,0.0,1754
14246,2020-05-06,MD,44,160,584.0,2863,0.0,1046
14247,2020-05-06,ME,1,4,18.0,2546,12.0,28
14248,2020-05-06,MI,58,0,794.0,11472,617.0,634
14249,2020-05-06,MN,30,55,180.0,3845,0.0,634
14250,2020-05-06,MO,19,0,0.0,5495,134.0,186
14252,2020-05-06,MS,32,40,144.0,0,79.0,217
14254,2020-05-06,NC,25,0,0.0,12180,0.0,502
14257,2020-05-06,NH,6,9,0.0,815,0.0,48
14258,2020-05-06,NJ,321,0,1549.0,0,1146.0,1308
14261,2020-05-06,NY,232,652,3098.0,24236,0.0,2786
14262,2020-05-06,OH,90,96,407.0,7587,275.0,607
14263,2020-05-06,OK,6,0,102.0,3399,0.0,74
14264,2020-05-06,OR,4,14,49.0,1887,25.0,80
14267,2020-05-06,RI,15,31,86.0,1937,60.0,342
14268,2020-05-06,SC,22,42,0.0,9532,0.0,179
14270,2020-05-06,TN,13,65,0.0,7991,0.0,248
14271,2020-05-06,TX,42,0,0.0,21421,0.0,1053
14273,2020-05-06,VA,0,73,361.0,0,189.0,0
14275,2020-05-06,VT,0,0,2.0,208,0.0,3
14276,2020-05-06,WA,21,0,127.0,6123,0.0,388
14277,2020-05-06,WI,9,31,107.0,3859,0.0,366
14281,2020-05-05,AL,17,43,0.0,3389,0.0,260
14282,2020-05-05,AR,2,15,0.0,155,16.0,38
14284,2020-05-05,AZ,33,57,303.0,2621,185.0,386
14285,2020-05-05,CA,63,0,1388.0,30753,0.0,1275
14286,2020-05-05,CO,52,81,0.0,515,0.0,457
14287,2020-05-05,CT,138,0,0.0,4816,0.0,1334
14288,2020-05-05,DC,6,0,130.0,382,91.0,152
14289,2020-05-05,DE,11,0,0.0,487,0.0,83
14291,2020-05-05,GA,66,108,0.0,17215,0.0,343
14293,2020-05-05,HI,0,0,0.0,132,0.0,1
14294,2020-05-05,IA,19,0,152.0,3000,94.0,408
14296,2020-05-05,IL,176,0,1266.0,11017,780.0,2122
14297,2020-05-05,IN,62,0,480.0,2011,272.0,526
14298,2020-05-05,KS,1,13,0.0,1276,0.0,213
14299,2020-05-05,KY,8,10,174.0,1523,0.0,115
14300,2020-05-05,LA,51,0,0.0,6977,194.0,323
14301,2020-05-05,MA,122,209,914.0,7897,0.0,1184
14302,2020-05-05,MD,52,138,573.0,2399,0.0,709
14303,2020-05-05,ME,4,1,18.0,0,12.0,21
14304,2020-05-05,MI,59,0,839.0,10420,670.0,688
14305,2020-05-05,MN,27,79,182.0,2525,0.0,641
14306,2020-05-05,MO,19,0,0.0,3453,139.0,162
14308,2020-05-05,MS,32,36,162.0,301,77.0,330
14310,2020-05-05,NC,22,0,0.0,4953,0.0,408
14314,2020-05-05,NJ,341,0,1534.0,8079,1169.0,2332
14317,2020-05-05,NY,230,542,3281.0,19350,0.0,2239
14318,2020-05-05,OH,79,147,402.0,5085,281.0,495
14319,2020-05-05,OK,9,20,113.0,15486,0.0,83
14320,2020-05-05,OR,0,10,41.0,1324,17.0,79
14321,2020-05-05,PA,554,0,0.0,4427,550.0,865
14323,2020-05-05,RI,14,31,89.0,1979,62.0,303
14324,2020-05-05,SC,8,0,0.0,3452,0.0,131
14326,2020-05-05,TN,7,13,0.0,7300,0.0,119
14327,2020-05-05,TX,22,0,0.0,22902,0.0,1037
14329,2020-05-05,VA,29,73,361.0,651,189.0,764
14331,2020-05-05,VT,0,0,2.0,168,0.0,5
14332,2020-05-05,WA,7,0,102.0,5867,0.0,85
14333,2020-05-05,WI,13,42,91.0,3500,0.0,358
14337,2020-05-04,AL,6,29,0.0,10317,0.0,300
14338,2020-05-04,AR,5,11,0.0,1525,16.0,27
14340,2020-05-04,AZ,0,46,288.0,3855,200.0,279
14341,2020-05-04,CA,39,0,1464.0,30802,0.0,1321
14342,2020-05-04,CO,9,39,0.0,1642,0.0,272
14343,2020-05-04,CT,59,0,0.0,0,0.0,0
14344,2020-05-04,DC,7,0,130.0,539,91.0,154
14345,2020-05-04,DE,9,0,0.0,293,0.0,80
14347,2020-05-04,GA,45,133,0.0,7463,0.0,766
14349,2020-05-04,HI,1,1,0.0,916,0.0,0
14350,2020-05-04,IA,4,0,143.0,3441,93.0,534
14352,2020-05-04,IL,44,0,1232.0,11493,763.0,2341
14353,2020-05-04,IN,18,0,483.0,3864,249.0,574
14354,2020-05-04,KS,2,6,0.0,1610,0.0,215
14355,2020-05-04,KY,5,108,170.0,509,0.0,251
14356,2020-05-04,LA,95,0,0.0,4438,220.0,333
14357,2020-05-04,MA,86,115,908.0,8622,0.0,1000
14358,2020-05-04,MD,52,148,563.0,3255,0.0,946
14359,2020-05-04,ME,0,3,18.0,0,11.0,20
14360,2020-05-04,MI,81,0,839.0,7310,670.0,780
14361,2020-05-04,MN,9,72,166.0,3244,0.0,824
14362,2020-05-04,MO,6,0,0.0,8107,135.0,368
14364,2020-05-04,MS,7,18,145.0,1757,78.0,327
14366,2020-05-04,NC,8,0,0.0,2420,0.0,184
14370,2020-05-04,NJ,62,0,1610.0,629,1189.0,1526
14373,2020-05-04,NY,226,608,3330.0,18861,0.0,2538
14374,2020-05-04,OH,18,40,412.0,4429,275.0,560
14375,2020-05-04,OK,0,10,92.0,0,0.0,72
14376,2020-05-04,OR,0,3,46.0,1873,21.0,45
14377,2020-05-04,PA,14,0,0.0,4124,573.0,825
14379,2020-05-04,RI,21,48,84.0,1569,61.0,291
14380,2020-05-04,SC,0,0,0.0,0,0.0,0
14382,2020-05-04,TN,9,8,0.0,6442,0.0,394
14383,2020-05-04,TX,17,0,0.0,5972,0.0,784
14385,2020-05-04,VA,24,108,348.0,3470,192.0,821
14388,2020-05-04,WA,4,0,86.0,5979,0.0,113
14389,2020-05-04,WI,1,13,116.0,2470,0.0,311
14393,2020-05-03,AL,2,12,0.0,0,0.0,291
14394,2020-05-03,AR,3,13,0.0,1249,20.0,59
14396,2020-05-03,AZ,14,56,282.0,2846,192.0,276
14397,2020-05-03,CA,44,0,1468.0,27529,0.0,1419
14398,2020-05-03,CO,10,6,0.0,2774,0.0,410
14399,2020-05-03,CT,97,0,0.0,1713,0.0,523
14400,2020-05-03,DC,11,0,0.0,879,0.0,219
14401,2020-05-03,DE,11,0,0.0,455,0.0,170
14403,2020-05-03,GA,3,6,0.0,0,0.0,296
14405,2020-05-03,HI,0,0,0.0,964,0.0,1
14406,2020-05-03,IA,9,0,133.0,6309,93.0,528
14408,2020-05-03,IL,59,0,1232.0,16423,759.0,2994
14409,2020-05-03,IN,17,0,476.0,4080,242.0,638
14410,2020-05-03,KS,3,6,0.0,1552,0.0,284
14411,2020-05-03,KY,0,0,178.0,0,0.0,0
14412,2020-05-03,LA,19,0,0.0,3102,213.0,200
14413,2020-05-03,MA,158,129,904.0,13828,0.0,1824
14414,2020-05-03,MD,49,141,565.0,6283,0.0,989
14415,2020-05-03,ME,1,2,18.0,0,12.0,33
14416,2020-05-03,MI,62,0,850.0,6648,713.0,357
14417,2020-05-03,MN,24,40,155.0,2824,0.0,340
14418,2020-05-03,MO,1,0,0.0,0,141.0,232
14420,2020-05-03,MS,12,33,143.0,3009,73.0,109
14422,2020-05-03,NC,2,0,0.0,4205,0.0,155
14426,2020-05-03,NJ,155,0,1623.0,9727,1198.0,3031
14429,2020-05-03,NY,280,826,3430.0,23456,0.0,3438
14430,2020-05-03,OH,17,57,393.0,3768,255.0,579
14431,2020-05-03,OK,0,0,92.0,0,0.0,121
14432,2020-05-03,OR,5,4,50.0,1904,22.0,56
14433,2020-05-03,PA,26,0,0.0,4303,562.0,962
14435,2020-05-03,RI,24,36,83.0,1610,59.0,181
14436,2020-05-03,SC,8,0,0.0,2435,0.0,137
14438,2020-05-03,TN,1,10,0.0,7815,0.0,516
14439,2020-05-03,TX,20,0,0.0,9834,0.0,1026
14441,2020-05-03,VA,44,103,385.0,4966,193.0,940
14444,2020-05-03,WA,6,0,120.0,1713,0.0,318
14445,2020-05-03,WI,5,17,116.0,2427,0.0,307
14449,2020-05-02,AL,9,15,0.0,0,0.0,276
14450,2020-05-02,AR,9,0,0.0,1855,20.0,51
14452,2020-05-02,AZ,18,47,291.0,2716,198.0,402
14453,2020-05-02,CA,98,0,1433.0,30063,0.0,1755
14454,2020-05-02,CO,12,46,0.0,2500,0.0,457
14455,2020-05-02,CT,0,0,0.0,0,0.0,0
14456,2020-05-02,DC,9,0,0.0,730,0.0,139
14457,2020-05-02,DE,13,0,0.0,407,0.0,120
14459,2020-05-02,GA,20,118,0.0,5397,0.0,1036
14461,2020-05-02,HI,0,2,0.0,890,0.0,1
14462,2020-05-02,IA,5,0,131.0,0,90.0,757
14464,2020-05-02,IL,102,0,1250.0,12758,789.0,2450
14465,2020-05-02,IN,54,0,487.0,3837,244.0,665
14466,2020-05-02,KS,1,7,0.0,1611,0.0,297
14467,2020-05-02,KY,8,36,178.0,866,0.0,171
14468,2020-05-02,LA,23,0,0.0,4178,208.0,429
14469,2020-05-02,MA,130,209,921.0,7406,0.0,1952
14470,2020-05-02,MD,47,192,566.0,3538,0.0,1001
14471,2020-05-02,ME,1,4,19.0,0,10.0,29
14472,2020-05-02,MI,59,0,850.0,9906,713.0,432
14473,2020-05-02,MN,24,63,135.0,3395,0.0,335
14474,2020-05-02,MO,14,0,0.0,0,141.0,319
14476,2020-05-02,MS,10,39,142.0,2698,71.0,229
14478,2020-05-02,NC,21,0,0.0,5057,0.0,586
14482,2020-05-02,NJ,225,0,1715.0,3240,1230.0,2541
14485,2020-05-02,NY,299,718,3501.0,26916,0.0,4663
14486,2020-05-02,OH,19,78,424.0,4721,267.0,592
14487,2020-05-02,OK,8,28,92.0,0,0.0,103
14488,2020-05-02,OR,1,13,49.0,2075,23.0,69
14489,2020-05-02,PA,64,0,0.0,6594,571.0,1334
14491,2020-05-02,RI,17,40,80.0,1295,54.0,189
14492,2020-05-02,SC,11,0,0.0,2006,0.0,231
14494,2020-05-02,TN,5,12,0.0,9374,0.0,770
14495,2020-05-02,TX,31,0,0.0,18838,0.0,1293
14497,2020-05-02,VA,35,94,375.0,-5174,202.0,830
14500,2020-05-02,WA,10,0,117.0,2592,0.0,247
14501,2020-05-02,WI,7,47,119.0,3004,0.0,370
14505,2020-05-01,AL,10,30,0.0,4598,0.0,139
14506,2020-05-01,AR,3,12,0.0,1231,23.0,66
14508,2020-05-01,AZ,10,49,311.0,2779,187.0,314
14509,2020-05-01,CA,91,0,1434.0,28123,0.0,1525
14510,2020-05-01,CO,43,50,0.0,4075,0.0,484
14511,2020-05-01,CT,82,7758,0.0,2060,0.0,1064
14512,2020-05-01,DC,7,0,0.0,721,0.0,335
14513,2020-05-01,DE,12,0,0.0,581,0.0,184
14515,2020-05-01,GA,34,113,0.0,18208,0.0,1115
14517,2020-05-01,HI,0,1,0.0,449,0.0,5
14518,2020-05-01,IA,8,0,121.0,2186,91.0,739
14520,2020-05-01,IL,102,0,1263.0,11684,777.0,3137
14521,2020-05-01,IN,61,0,514.0,3846,257.0,795
14522,2020-05-01,KS,1,11,0.0,1197,0.0,211
14523,2020-05-01,KY,5,16,178.0,2342,0.0,169
14524,2020-05-01,LA,65,0,0.0,6232,230.0,710
14525,2020-05-01,MA,154,227,947.0,11883,0.0,2106
14526,2020-05-01,MD,50,159,568.0,4894,0.0,1730
14527,2020-05-01,ME,2,7,17.0,0,9.0,28
14528,2020-05-01,MI,86,0,966.0,9863,760.0,735
14529,2020-05-01,MN,28,52,118.0,3865,0.0,620
14530,2020-05-01,MO,8,0,0.0,1465,137.0,273
14532,2020-05-01,MS,20,51,160.0,4811,75.0,397
14534,2020-05-01,NC,21,0,0.0,5382,0.0,414
14538,2020-05-01,NJ,336,0,1724.0,6089,1286.0,2538
14541,2020-05-01,NY,289,824,3640.0,22860,0.0,3942
14542,2020-05-01,OH,27,101,0.0,5900,0.0,716
14543,2020-05-01,OK,8,12,113.0,0,0.0,130
14544,2020-05-01,OR,2,9,65.0,1496,28.0,64
14545,2020-05-01,PA,62,0,0.0,4875,590.0,1208
14547,2020-05-01,RI,13,41,76.0,2228,51.0,317
14548,2020-05-01,SC,12,110,0.0,2704,0.0,163
14550,2020-05-01,TN,5,68,0.0,7350,0.0,1156
14551,2020-05-01,TX,34,0,0.0,18897,0.0,1142
14553,2020-05-01,VA,29,63,366.0,13876,193.0,1055
14556,2020-05-01,WA,13,0,120.0,5378,0.0,328
14557,2020-05-01,WI,11,32,127.0,3172,0.0,498
14561,2020-04-30,AL,24,33,0.0,6570,0.0,177
14562,2020-04-30,AR,2,13,0.0,2867,23.0,63
14564,2020-04-30,AZ,16,53,311.0,2527,194.0,446
14565,2020-04-30,CA,95,0,1473.0,19781,0.0,2417
14566,2020-04-30,CO,11,76,0.0,805,0.0,526
14568,2020-04-30,DC,19,0,0.0,633,0.0,217
14569,2020-04-30,DE,6,0,0.0,203,0.0,79
14571,2020-04-30,GA,27,100,0.0,4734,0.0,532
14573,2020-04-30,HI,0,0,0.0,1018,0.0,4
14574,2020-04-30,IA,14,0,121.0,1028,86.0,302
14576,2020-04-30,IL,140,0,1289.0,10637,785.0,2563
14577,2020-04-30,IN,49,0,549.0,2795,275.0,653
14578,2020-04-30,KS,4,8,0.0,1668,0.0,500
14579,2020-04-30,KY,10,28,176.0,1526,0.0,164
14580,2020-04-30,LA,60,0,0.0,4400,231.0,341
14581,2020-04-30,MA,157,184,1001.0,8089,0.0,1940
14582,2020-04-30,MD,58,157,590.0,2537,0.0,893
14583,2020-04-30,ME,1,4,18.0,0,8.0,39
14584,2020-04-30,MI,99,0,966.0,10571,760.0,1017
14585,2020-04-30,MN,24,94,130.0,3699,0.0,648
14586,2020-04-30,MO,11,0,0.0,3391,141.0,137
14588,2020-04-30,MS,11,49,146.0,0,72.0,246
14590,2020-04-30,NC,24,0,0.0,9035,0.0,561
14594,2020-04-30,NJ,480,0,1765.0,4212,1271.0,2388
14597,2020-04-30,NY,306,950,3769.0,23474,0.0,4681
14598,2020-04-30,OH,38,112,0.0,4258,0.0,724
14599,2020-04-30,OK,8,10,127.0,2010,0.0,145
14600,2020-04-30,OR,9,15,56.0,3182,24.0,92
14601,2020-04-30,PA,97,0,0.0,5085,556.0,1397
14603,2020-04-30,RI,15,146,85.0,1957,54.0,348
14604,2020-04-30,SC,41,0,0.0,2081,0.0,214
14606,2020-04-30,TN,4,32,0.0,8708,0.0,369
14607,2020-04-30,TX,50,0,0.0,18855,0.0,1033
14609,2020-04-30,VA,30,94,372.0,4684,208.0,885
14612,2020-04-30,WA,15,0,145.0,5278,0.0,295
14613,2020-04-30,WI,8,23,119.0,2764,0.0,392
14616,2020-04-29,AK,0,0,0.0,2026,0.0,4
14617,2020-04-29,AL,3,34,0.0,4467,0.0,155
14618,2020-04-29,AR,7,98,0.0,4697,18.0,81
14620,2020-04-29,AZ,11,60,312.0,1121,191.0,254
14621,2020-04-29,CA,78,0,1512.0,24062,0.0,1469
14622,2020-04-29,CO,30,50,0.0,1587,0.0,442
14624,2020-04-29,DC,15,0,0.0,232,0.0,112
14625,2020-04-29,DE,12,0,0.0,278,0.0,80
14627,2020-04-29,GA,67,242,0.0,2750,0.0,1008
14629,2020-04-29,HI,0,1,0.0,433,0.0,2
14630,2020-04-29,IA,12,0,100.0,1047,74.0,467
14632,2020-04-29,IL,90,0,1290.0,12225,777.0,2253
14633,2020-04-29,IN,164,0,570.0,3775,262.0,594
14634,2020-04-29,KS,1,11,0.0,1121,0.0,247
14635,2020-04-29,KY,12,50,170.0,3383,0.0,229
14636,2020-04-29,LA,44,0,0.0,5086,244.0,374
14637,2020-04-29,MA,252,243,1011.0,9155,0.0,1963
14638,2020-04-29,MD,69,134,586.0,2408,0.0,736
14639,2020-04-29,ME,1,3,17.0,2762,7.0,16
14640,2020-04-29,MI,88,0,997.0,9463,778.0,950
14641,2020-04-29,MN,18,38,119.0,6402,0.0,680
14642,2020-04-29,MO,4,0,0.0,3534,125.0,122
14644,2020-04-29,MS,11,38,151.0,1455,69.0,227
14646,2020-04-29,NC,12,0,0.0,5308,0.0,380
14650,2020-04-29,NJ,349,0,1811.0,4551,1327.0,2408
14653,2020-04-29,NY,377,1088,3923.0,22902,0.0,4585
14654,2020-04-29,OH,138,81,0.0,5027,0.0,534
14655,2020-04-29,OK,7,37,126.0,1505,0.0,63
14656,2020-04-29,OR,0,0,71.0,0,31.0,0
14657,2020-04-29,PA,479,0,0.0,4693,602.0,1102
14659,2020-04-29,RI,12,18,80.0,2454,55.0,372
14660,2020-04-29,SC,26,56,0.0,1804,0.0,268
14662,2020-04-29,TN,7,119,0.0,6307,0.0,314
14663,2020-04-29,TX,42,0,0.0,16509,0.0,883
14665,2020-04-29,VA,30,99,387.0,2020,222.0,622
14668,2020-04-29,WA,21,0,156.0,5368,0.0,370
14669,2020-04-29,WI,8,33,121.0,3095,0.0,269
14672,2020-04-28,AK,0,1,0.0,827,0.0,6
14673,2020-04-28,AL,20,39,0.0,1642,0.0,188
14674,2020-04-28,AR,2,0,0.0,120,20.0,94
14676,2020-04-28,AZ,18,52,303.0,663,193.0,232
14677,2020-04-28,CA,54,0,1485.0,22632,0.0,1567
14678,2020-04-28,CO,30,86,0.0,2252,0.0,437
14680,2020-04-28,DC,5,0,0.0,367,0.0,102
14681,2020-04-28,DE,11,0,0.0,1151,0.0,413
14683,2020-04-28,GA,55,133,0.0,12149,0.0,702
14686,2020-04-28,IA,9,0,98.0,1165,64.0,508
14688,2020-04-28,IL,142,0,1245.0,12342,778.0,2219
14689,2020-04-28,IN,57,0,546.0,2078,275.0,627
14691,2020-04-28,KY,5,7,165.0,253,0.0,72
14692,2020-04-28,LA,61,0,0.0,3901,244.0,218
